ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_10963_08117	-0.0262	0.10585	0.3917	1.455	1.33	0.239	-0.39095	-2.755	-2.855	-3.53	-2.415	-0.8535	-0.152	0.8265
GS1_SS_10965_17355	0.186	0.0543765	0.0605	-0.14315	0.07095	0.11075	-0.0122935	0.0508	0.07755	0.1498	0.0511	0.0484	0.1306	0.1435
GS1_SS_10966_12715	-0.823	-1.095	-0.475	0.0915	0.6375	0.452	0.7645	0.1065	0.4265	0.0075	0.11	-0.412	-0.4565	-0.5225
GS1_SS_10969_08896	-0.606	-0.2425	-0.3735	-0.22785	0.3615	0.984	0.3025	0.05065	-0.2895	-0.1145	-0.0142	-0.268	-0.211	-0.363
GS1_SS_10973_07373	-0.154	-0.576	-0.2857	-0.7795	0.7105	0.91	0.6005	0.6485	-0.3805	-0.0513	-0.1275	-0.5095	-0.277	-0.844
GS1_SS_10975_13175	0.21	0.1425	0.5485	0.0995	-0.5645	-0.1307	-0.284	0.083	0.1055	0.3585	0.3172	0.1202	0.0235	0.058
GS1_SS_10981_11846	0.161	0.023155	-0.031	-0.11615	-0.179	-0.07445	0.02535	-0.0555	0.017815	0.185	0.0384	0.1265	0.02415	0.1159
GS1_SS_10983_21750	0.0341	0.15265	0.36155	0.0117	-0.14525	0.019	-0.0935	-0.17455	-0.114	0.0717	0.1533	0.23775	0.1781	0.0414
GS1_SS_10985_03815	-0.149	0.0445	0.26145	-0.0673	-0.08655	-0.019	-0.3825	-0.051	-0.068	0.1125	0.1819	0.1605	0.2014	-0.058185
GS1_SS_10986_09887	0.351	-0.2926	-0.1548	-0.19555	0.532	0.6915	0.759	0.7365	-1.0795	-0.579	-0.252	-0.2275	-0.308	-0.1452765
GS1_SS_10987_08624	0.072	0.39145	0.2645	0.593	0.0545	-1.055	-0.5155	-0.405	-0.03785	-0.1163	0.0225	0.09515	0.1321	0.4115
GS1_SS_10989_07124	0.36	0.0135	0.40715	0.1515	-0.03	0.41915	-0.1965	0.3476	0.493	-0.05985	0.313	0.304	0.1113	0.0425
GS1_SS_10990_00076	-0.225	0.136	0.012	0.0695	0.1177	0.06825	-0.08195	-0.25	-0.01525	-0.02398	0.1615	0.2398	0.05125	-0.0235
GS1_SS_10991_15764	-0.156	0.3295	0.3435	0.1092	-0.10935	-0.2685	-0.311	-0.426	-0.2315	0.0057	0.12645	0.08005	0.1553	0.1175
GS1_SS_10993_10897	-0.0491	0.5085	0.258	0.05254	0.05445	-0.22655	-0.2507	-0.2115	-0.0268	0.244	0.2885	0.3375	0.0935	-0.04225
GS1_SS_10994_10644	0.289	0.05282	-0.12089	0.0386	-0.545	-0.816	-0.0095	0.0855	0.5145	0.182	0.2535	0.313	0.1156	0.0517
GS1_SS_10995_03301	0.333	0.338	0.29595	0.04585	0.0265	-0.2975	-0.7595	-0.2365	-0.348	-0.021	0.06385	-0.102	0.0885	0.042
GS1_SS_10996_12341	-1.03	-1.016	-0.8955	-0.3445	0.5405	0.9965	0.553	0.5875	0.3285	0.1223	-0.13395	-0.5565	-0.663	-0.6085
GS1_SS_10999_14091	0.0644	-0.109	0.045	0.093	-0.12375	0.1075	0.1556	0.158565	0.2298	0.155	0.2365	0.306	-0.0875	-0.2955
GS1_SS_11005_08549	-0.0177	0.103	0.04618	-0.0715	0.1995	0.1702	-0.11535	-0.1365	0.1764	0.15085	0.2155	0.2508	0.1275	-0.079245
GS1_SS_11007_15606	0.614	0.097	0.497	-0.012985	-0.7115	-0.2495	-0.6125	-0.433	-0.216	0.0841	0.1691	0.2475	0.343	0.182
GS1_SS_11010_17843	-0.109	-0.1705	-0.052	0.1953	-0.25259	-0.1225	0.2865	-0.11215	0.231	-0.1154	-0.03678	0.1569	-0.0175	0.0545
GS1_SS_11011_21806	0.193	-0.1705	-0.113	0.0569	-0.371	-0.0834	0.0524	-0.06685	0.03355	-0.0212	-0.0634	0.0915	0.0775	0.314
GS1_SS_11013_07705	0.113	0.139	0.217	-0.0084	-0.1717	0.061	-0.0335	-0.02695	0.009	0.18915	0.2305	0.3055	0.10465	-0.1268
GS1_SS_11014_04229	0.0429	0.66	-0.286	-0.0554	-0.0087	-0.05565	-0.2275	-0.2535	0.09745	-0.00055	0.098	0.2045	0.0024	0.09425
GS1_SS_11015_09491	-0.101	-0.17185	-0.0985	-0.13835	-0.31	-0.0553	0.1515	0.03845	0.110725	-0.00525	-0.0626	0.01375	-0.03095	0.1256
GS1_SS_11026_13436	-0.283	-0.7435	-0.6935	-0.1643	-0.5425	-0.0135	0.848	0.513	0.736	-0.091	-0.2155	-0.001	-0.44545	-0.332
GS1_SS_11027_15209	-2.93	-3.47	-2.41865	-0.943	1	1.28	1.75	1.0935	-4.27	-2.985	-4.175	-4.3	-1.245	-3.19
GS1_SS_11029_08897	-0.00355	0.02385	-0.021	0.01841	-0.3825	-0.1884	0.1326	0.02735	0.294	0.1826	0.21175	0.199	0.14325	0.0233
GS1_SS_11034_14090	0.297	0.12075	0.08775	-0.0057	-0.2025	-0.123	-0.2975	-0.173	0.03395	0.04495	0.0657	0.07405	0.0963	0.1745
GS1_SS_11035_11817	-0.0181	-0.0055	-0.09865	-0.1065	0.033	0.08745	0.153614	0.02655	0.019	0.1526	0.0585	0.084	0.027	-0.0063
GS1_SS_11036_19503	-0.0999	-0.5845	-0.328	-1.435	0.1935	1.13	0.050093	0.6135	0.0297	0.592	0.166755	-0.3205	-0.13205	-0.6854
GS1_SS_11037_21445	0.287	0.33	0.2195	0.255	-0.426	-0.4105	-0.13363	-0.00585	0.2328	-0.0255	0.1394	0.23	0.0582	0.02025
GS1_SS_11038_13442	-0.00599	-0.03565	0.152	-0.176	-0.1004	0.059	-0.1965	0.0865	0.105455	0.27665	0.321	0.2205	0.07865	-0.2146
GS1_SS_11042_20829	0.0324	0.03915	0.03335	-0.0858	-0.2965	-0.078	0.06345	-0.006	0.061305	-0.1945	0.023	0.07705	0.0478	-0.1824
GS1_SS_11043_21133	-0.014	-0.2885	-0.0813	0.0095	0.29935	0.3885	0.2382	-0.1125	-0.508	-0.403	-0.5325	-0.2655	-0.1495	0.188
GS1_SS_11045_09514	0.399	0.011	0.035	-0.00955	-0.3215	-0.4735	0.11045	0.1528	0.1406	-0.014	0.01995	0.12295	0.02095	0.1835
GS1_SS_11046_12427	0.338	0.3905	0.3905	0.422	-0.1825	-0.724	-0.5155	-0.8575	-0.4135	-0.3249	-0.0834	0.214	0.26355	0.4305
GS1_SS_11050_16267	0.0254	-0.2179	-0.417	-0.079	-0.017	0.1366	0.4065	0.4005	0.3705	-0.10585	-0.0195	-0.1495	-0.186725	-0.00125
GS1_SS_11052_11841	-0.0373	0.0485	-0.1083	0.1725	0.489	-0.07885	0.297	-0.07035	-0.0257	-0.1455	-0.202	-0.1005	-0.0345	0.232
GS1_SS_11053_02240	-0.328	-0.23362	-0.08985	-0.338	0.4365	0.663	0.00245	0.1144	0.03745	0.2885	0.1347	-0.1615	-0.1053	-0.359
GS1_SS_11056_10891	-0.0461	0.2385	0.2475	0.058	0.47	0.2722	-0.16455	0.11785	0.055	-0.2485	-0.2334	-0.2695	0.3435	0.1395
GS1_SS_11060_08972	0.0681	0.0035	-0.1075	0.0999	-0.2099	-0.08625	0.2545	0.08245	0.278	0.0684	0.16285	0.01925	0.0019	-0.08795
GS1_SS_11061_16720	0.11	0.524	0.835	1.03	0.8065	0.07985	-1.315	-2.08	-1.765	-1.595	-0.83	-0.349	0.18225	0.663
GS1_SS_11063_01217	0.268	0.0295	0.19115	-0.0215	0.1525	-0.1655	-0.22	0.3685	-0.024	0.023	0.1623	0.042025	0.0352	0.22479
GS1_SS_11065_12321	0.0335	0.8275	0.738	0.6915	0.3495	-0.245	-0.7515	-0.9845	-0.9285	-0.3995	-0.376	-0.07805	0.3215	0.509
GS1_SS_11066_16729	-0.393	0.0375	0.303	0.4125	-0.092	0.09621	-0.0465	-0.274	-0.048	-0.042905	-0.0313	0.0305	0.0484	0.083
GS1_SS_11067_12686	-0.631	-0.607	-0.6235	-0.254	-0.29175	0.4165	0.879	0.589	0.442	0.148	-0.134	-0.18655	-0.3415	-0.3348
GS1_SS_11069_14171	0.103	0.5585	-0.27065	0.21205	0.026	0.1095	0.3825	-0.132	-0.092	-0.239	-0.20055	0.04215	0.08815	0.2125
GS1_SS_11073_16644	-0.266	-1.185	0.0325	0.5132	-1.183	-1.4435	0.516	-0.1015	0.7205	-0.4685	-0.7075	0.015	-0.7385	0.3936
GS1_SS_11075_10913	-0.119	-0.2052	-0.0521	0.0665	-0.3909	-0.2385	0.312	0.04115	0.3785	-0.02315	-0.1436	0.1515	0.05205	0.051
GS1_SS_11077_07624	-0.36	-0.6905	-0.442	-0.1463	0.4995	0.391	0.614	0.4985	0.2028	0.0685	-0.2863	-0.147	-0.328	0.01533
GS1_SS_11079_00929	0.00401	0.07755	0.2185	-0.2107	0.090705	0.11	-0.0048	-0.02045	-0.1985	-0.09895	0.06055	0.1114	0.013	0.049995
GS1_SS_11085_14989	0.0134	0.04395	-0.0192	0.0187	-0.6535	-0.4135	0.0886	-0.0744	0.4165	0.1145	0.03155	0.3492	0.163	0.0604
GS1_SS_11092_11108	-0.0411	0.419	0.15425	0.0315	0.1982	0.1425	-0.06085	-0.0299	-0.04685	-0.0415	0.027	0.172	0.226	0.046
GS1_SS_11093_12231	-0.0858	0.1325	-0.0015	-0.22475	0.1505	0.333	-0.06795	0.14085	0.0835	0.4715	0.5603	0.44955	0.1453	-0.0389
GS1_SS_11094_18884	0.0761	0.0046	-0.1945	0.20835	-0.5685	-0.3641	0.20845	0.0475	0.4935	-0.006	0.06345	0.12505	-0.058	-0.009
GS1_SS_11095_08210	0.257	0.08165	0.15485	0.281	0.2061	0.0805	-0.1424585	-0.159	-0.1505	-0.179	-0.04325	-0.0385	0.158	0.167
GS1_SS_11097_20567	0.173	-0.09155	-0.113	0.00405	-0.3505	-0.4505	0.31	-0.05	0.1775	-0.19885	-0.1705	0.1365	-0.119	0.1007
GS1_SS_11101_17757	0.237	0.308	0.13465	-0.1425	-0.2455	-0.239	-0.5765	-0.176	-0.212	0.2205	0.1965	0.08155	0.1865	0.0705
GS1_SS_11104_18718	0.217	0.207	0.030415	-0.043915	-0.11095	-0.214	0.025595	0.11515	0.1625	0.1027	0.2025	0.125795	0.14945	0.24225
GS1_SS_11105_12219	0.295	0.64	0.3111	0.1775	0.5545	-0.267	-0.1463	-0.2416	0.164	-0.381	0.0665	0.1568	0.0048	0.10105
GS1_SS_11106_09837	-0.245	-0.3153	-0.2761	0.1765	0.332015	0.0383	-0.23425	-0.2685	0.1195	-0.231	-0.212	0.1145	-0.179	0.398
GS1_SS_11109_11759	-0.224	-0.1775	-0.03865	0.21575	-0.5495	-0.04195	0.3405	0.1285	0.2255	-0.0428	-0.041	0.018	-0.194	-0.0075
GS1_SS_11112_11437	-0.344	-0.1215	0.1655	0.071	-0.4195	0.062	0.006	0.2035	0.31015	0.5945	0.551	0.1545	0.1067	0.1825
GS1_SS_11113_13348	-0.0148	0.3535	0.1214	0.0665	0.601	0.407	0.1555	0.005	0.0745	-0.1085	0.0715	0.0538	-0.17445	-0.15393
GS1_SS_11115_16974	-0.0193	-0.1256	-0.0574	-0.12065	-0.23345	-0.07855	0.10355	0.061715	0.1355	0.022	-0.0275	0.1355	0.11278	0.2025
GS1_SS_11117_09076	0.0452	0.304	-0.2929	0.1855	0.02895	-0.206	0.06265	-0.258	0.0958	-0.136	-0.1114	0.13025	0.12715	0.307
GS1_SS_11118_09285	0.146	0.05825	0.19525	0.6615	-0.2782	-0.9805	0.117	-0.1247	0.5575	-0.20125	0.3635	0.085	-0.35	-0.2315
GS1_SS_11120_11613	0.147	0.2945	0.0687	0.27185	0.2543	-0.177	-0.2815	-0.1377	0.117	0.0205	0.0825	-0.096	0.02405	0.02
GS1_SS_11121_14975	0.101	0.2754	-0.096	-0.431	0.5835	0.5223	-0.484	-0.0595	-0.253	0.134	0.198	-0.1895	-0.074	-0.52185
GS1_SS_11123_09145	0.0329	-0.0358	0.07715	-0.218	-0.6515	-0.045	0.04835	0.3795	0.1745	0.211	0.202	0.2525	0.0568	-0.0671
GS1_SS_11124_05450	0.25	0.12825	-0.08335	0.074	-0.06695	-0.322	-0.0649	-0.1899	0.0682	-0.152	-0.0145	0.0624	0.0343	0.362
GS1_SS_11125_19049	0.422	0.794	-0.2435	-0.3795	-0.068195	-0.0591	-0.6215	-0.317	-0.4695	-0.1282	-0.004	-0.1285	0.1525	0.302
GS1_SS_11131_14355	0.00215	-0.1495	0.10665	-0.0154	-0.0645	-0.002	0.0902	0.1019	-0.095	0.0265	-0.0835	0.0365	0.02225	0.10475
GS1_SS_11132_08449	-0.0918	0.1315	0.13295	0.2285	0.2035	0.138	0.233	-0.0878	0.279	-0.0051	0.1295	-0.00575	0.00225	0.084
GS1_SS_11133_16667	-0.0332	0.065	0.085	-0.264	0.5395	0.5115	-0.054	0.1115	-0.3865	0.0305	-0.0075	-0.3125	-0.0625	-0.166
GS1_SS_11134_15582	-0.0395	-0.1869	-0.1995	0.062	-0.456	-0.699	0.3485	0.1865	0.6195	-0.0595	-0.216	0.2365	0.0185	0.2375
GS1_SS_11137_00299	-0.117	-0.17895	-0.005	0.0465	0.1545	0.06995	0.07035	0.03935	-0.0815	-0.12185	-0.1175	-0.058	-0.0853	0.079
GS1_SS_11139_14901	0.616	-0.287	-0.0805	-0.2555	-0.4595	-0.3065	0.13475	0.34442	0.324	0.131	0.007	0.14475	0.0739	0.3905
GS1_SS_11140_00638	0.241	-0.5505	0.0225	-0.1202	0.14	-0.0555	-0.477	-0.0925	0.1983	-0.1	0.0596	-0.114	-0.09805	0.2605
GS1_SS_11141_04575	0.448	0.17365	0.40845	0.5145	-0.336	-0.5715	-0.2415	0.1355	0.2975	0.121	0.1465	0.3785	0.3755	0.03415
GS1_SS_11143_02321	0.0907	-0.2725	0.0575	-0.002	0.068	0.15525	0.1575	0.13275	-0.008	0.3495	0.1415	-0.1715	0.143	-0.205635
GS1_SS_11144_10123	-0.26	0.22355	0.0515	0.2766	0.2535	0.1675	-0.00605	-0.072	0.4985	-0.14	-0.024	0.0765	-0.2865	-0.2135
GS1_SS_11146_14574	0.302	-0.637	0.462	0.4553	-0.634	-0.781	0.261	0.1375	0.12	0.16415	-0.42105	0.1625	0.017	0.17485
GS1_SS_11147_12588	0.0221	-0.0398	0.3915	0.422	-0.04475	0.2435	0.304	-0.246	0.272	0.081	0.2365	0.2805	0.2135	0.145
GS1_SS_11150_03061	0.196	-0.035	0.203	0.447	-0.314	-0.29215	0.06755	0.016	0.2756	0.135	-0.00105	0.0765	-0.081	0.1275
GS1_SS_11152_07958	-0.33	-0.1835	-0.11415	0.6415	0.8235	0.2962	0.2275	-0.1625	-0.1844	-0.487	-0.5165	-0.361	-0.4055	0.1085
GS1_SS_11153_18409	0.0506	0.1714	-0.005	-0.329	0.03165	0.2845	0.1292	0.164	-0.0805	0.0165	0.0774	-0.0182	-0.0215	-0.1035
GS1_SS_11157_12820	0.246	0.0895	0.2355	0.32115	-0.2025	-0.40565	0.0205	-0.1505	0.0465	-0.0305	0.067	0.2325	0.155525	0.11449
GS1_SS_11159_10537	-0.164	-0.339	-0.447	-0.08325	0.1974	0.368	0.3325	0.1335	0.192725	-0.1229	-0.0215	0.0005	-0.129	-0.07115
GS1_SS_11161_19643	-1.76	-0.692	-0.6575	0.536	1.695	1.246	-0.001	-0.6445	-0.713	-1.48	-1.0195	-1.1715	-1.111	-0.119
GS1_SS_11162_13674	0.145	-0.08235	-0.1364	-0.0963	0.05875	0.13475	0.14	0.23235	0.1097	-0.012	-0.03785	-0.0317	-0.02335	0.067
GS1_SS_11163_06905	0.058	-0.3755	-0.3215	-0.2585	0.06355	0.244	0.4075	0.3275	0.0975	0.074	-0.073	0.11965	-0.1193	0.2245
GS1_SS_11168_17305	0.235	0.09835	-0.27725	-0.83	-0.519	-0.0708	-0.1857	0.2545	-0.11005	0.363	0.408	0.0515	0.0615	-0.37425
GS1_SS_11171_12095	0.0947	-0.087	-0.08645	-0.5305	-0.5725	-0.002225	-0.1453	0.1835	0.2405	0.353	0.404	0.16705	0.0105	-0.2395
GS1_SS_11172_07917	0.482	0.1155	0.308	-0.9765	0.5975	-0.193	-1.017	-0.181	-0.6005	-0.089	-0.0355	-0.3975	0.0925	0
GS1_SS_11177_17110	0.338	0.26755	0.23245	-0.0345	-0.6305	-0.2945	-0.527	-0.1705	0.0365	0.3715	0.5645	0.311	0.207	0.0375
GS1_SS_11180_15926	-0.144	-0.09015	0.0265	-0.02055	-0.0454	-0.139	0.02825	-0.1495	0.02065	-0.023	-0.1269	0.1532	0.02835	0.1048
GS1_SS_11184_08557	0.207	0.259	0.1845	-0.3635	-0.454	0.1621	-0.2303	-0.047	0.04795	0.4265	0.338	0.2207	0.2046	-0.0685
GS1_SS_11185_09579	-0.298	0.0475	-0.0115	0.22725	0.7635	0.498	0.02035	-0.0168	-0.1175	-0.0077	0.023	-0.2875	-0.13745	-0.2025
GS1_SS_11186_09662	0.197	0.28	-0.512	-0.6285	-0.9335	-0.3165	-0.0403	0.39223	0.0303	0.253	0.0175	0.03475	0.3835	0.1305
GS1_SS_11187_21579	-0.3	-0.159	0.1455	-0.08405	0.4235	0.446	-0.033	0.584	0.5885	0.4595	0.4477	0.5045	-0.0215	-0.157
GS1_SS_11189_13186	0.189	-0.0921	0.3095	-0.1455	-0.4155	-0.28445	-0.2365	0.0195	-0.2941	0.049	0.055	0.064	0.1656	0.32
GS1_SS_11192_05308	0.172	-0.2055	0.036	-0.23	0.2935	0.701	0.0333	0.279625	-0.1001	0.365	0.1715	-0.1495	-0.475	-0.3035
GS1_SS_11193_01877	0.614	0.4041	0.189	-0.4675	-0.02845	-0.1869	-0.8605	-0.563	-0.7225	0.20945	0.0945	0.18255	0.431	-0.01215
GS1_SS_11194_12943	0.286	0.10255	0.008	0.12232	0.4095	0.199	-0.14515	-0.198	-0.128	-0.0658	-0.123	-0.0315	-0.089	0.2316
GS1_SS_11195_13007	-0.0999	0.0075	-0.045	-0.0842	0.1377	0.365	0.14055	0.1953	-0.0425	0.2048	0.045	-0.19825	-0.05475	-0.0814
GS1_SS_11197_10238	-0.0643	0.3355	0.12645	-0.17335	0.038	-0.6845	0.428	0.3555	0.049	-0.143	-0.4575	0.484	-0.083	0.478
GS1_SS_11198_08839	-0.154	0.14285	0.1075	-0.1133	0.1691	0.405	0.12735	0.21765	-0.00165	0.2515	0.242	-0.241	0.0893	-0.178
GS1_SS_11202_05642	0.2	0.0835	-0.275	-0.0595	0.4855	0.3955	0.2125	0.12765	0.17325	-0.0765	0.00745	0.337	-0.12705	0.132
GS1_SS_11203_13165	-0.4	-0.9175	-0.35935	-1.2025	1.448	1.19	0.2425	1.1375	-1.0055	-0.471	-1.001	-0.672	-0.5725	-1.185
GS1_SS_11206_09050	0.308	0.558	0.3195	-0.12765	0.27025	-0.03115	0.295	-0.13285	-0.644	-0.4152	-0.301	-0.0345	-0.0415	0.2876
GS1_SS_11211_12604	-0.0373	0.447	0.094	-0.130685	0.258	0.2615	0.06805	-0.0965	0.2585	0.1705	0.15585	-0.03	0.00985	-0.137
GS1_SS_11213_10837	-0.116	0.144	-0.07965	-0.3585	-0.203	-0.19215	-0.3935	-0.208	-0.008	0.26495	0.05773	0.0433175	0.1485	0.1765
GS1_SS_11214_00800	0.0748	0.3094	0.0861	0.654	-0.47745	-0.175	-0.06545	-0.1035	0.2735	-0.0466	-0.104	0.1604	-0.02565	0.254
GS1_SS_11219_09880	0.0907	0.15995	0.264	0.1871	-0.0057	-0.0693	-0.17935	-0.166	0.057	0.11285	0.16645	0.211	0.19235	0.1165
GS1_SS_11220_05284	0.0443	0.157	-0.1115	0.032	0.433	0.2585	-0.0526	0.00195	0.111	0.09575	0.13	0.03	0.04175	-0.09455
GS1_SS_11221_14392	0.268	0.15955	0.09595	0.2645	-0.137	-0.129	-0.01445	0.00535	0.167	-0.05765	0.060265	0.0599	-0.04291	0.14955
GS1_SS_11223_15151	-0.501	-0.2355	-0.1449	-0.19495	0.6875	0.6035	0.2995	0.6765	-0.3755	-0.4025	-0.3195	-0.5085	-0.349	-0.35675
GS1_SS_11224_10519	-1.2	-0.445	0.093	1.99	2.23	-2.41	-4.2	-5.01	-4.77	-4.68	-4.065	-2.645	-1.465	0.519
GS1_SS_11228_09139	-0.15	0.006	-0.1535	-0.285	-0.083	0.0718	0.09695	0.376	0.3095	0.3145	0.215	0.088	0.144	-0.2955
GS1_SS_11229_20871	-0.155	-0.334	-0.3635	-0.3755	-0.545	-0.07	0.298	0.359	0.4985	0.318	0.12485	0.29975	0.0746	-0.0438
GS1_SS_11231_12687	0.161	-0.3535	-0.0822	-0.3905	0.708	0.7045	0.791	0.378	0.0865	-0.496	-0.06805	-0.2285	-0.6675	-0.16
GS1_SS_11233_07520	-0.248	0.00027	0.0949	0.1911	-0.2355	-0.1634	-0.03935	-0.0263	0.00526015	0.09375	-0.0094	0.072	0.0235	-0.032
GS1_SS_11236_08713	0.182	0.419	0.569	0.0945	-0.6625	-0.513	-0.4725	-0.213	-0.065525	0.06488	0.1817	0.0872	0.534	0.09435
GS1_SS_11238_18170	-0.19	0.0108	0.2915	0.1861	-0.028	0.07605	0.0356	-0.09115	0.0683	0.0094	0.0515	0.148	0.1043755	-0.01165
GS1_SS_11239_21672	0.602	0.683	0.26295	-0.3435	-0.546	-0.7675	-0.948	-0.3455	-0.059	0.2335	0.21155	0.2556	0.3655	0.42915
GS1_SS_11241_03556	0.324	0.4055	0.170395	0.1475	0.1015	-0.2845	-0.5345	-0.2055	-0.2008	0.1328	0.1295	0.1035	0.1101	0.13874
GS1_SS_11242_09246	-0.352	-0.394	-0.5165	-0.20875	1.0045	0.745	-0.059	-0.02815	-0.2045	-0.0145	-0.1925	-0.4745	-0.394	-0.16715
GS1_SS_11254_09415	0.176	0.4645	0.329	0.1685	-0.02175	-0.4325	-0.492	-0.436	-0.1765	-0.19985	-0.01325	0.15067	0.1962	0.12575
GS1_SS_11259_14923	-0.182	-0.686	-0.013	0.465	-1.0915	-0.7671	0.417	-0.0065	0.3415	-0.3175	-0.7105	0.065	-0.1245	0.217
GS1_SS_11260_09509	-0.471	-0.7755	-0.4635	0.003	0.4675	0.8515	0.7785	0.6165	0.021	-0.177	-0.4184	-0.335	-0.658	-0.1073
GS1_SS_11262_13810	-0.366	-0.32745	-0.298	0.42715	1.0365	0.841	-0.086	-0.6695	-0.168	0.897	-0.25102	-1.807	-0.544	-0.5015
GS1_SS_11265_18106	-0.124	-0.0587	-0.003225	0.018	0.06785	0.0954	0.0495	-0.0095	0.029	0.1271	-0.009	0.0868	0.0993	0.1346
GS1_SS_11269_16150	0.104	-0.1425	-0.2205	-1.0855	0.470275	0.7915	-0.5715	0.141885	-0.3185	0.4148	0.34375	-0.4205	0.0465	-0.754
GS1_SS_11270_06178	0.0604	0.16855	0.0909	0.03893	0.28	0.0549	-0.3255	-0.32	-0.2025	-0.262	-0.042	0.10095	0.2425	0.32927
GS1_SS_11272_12641	0.00586	-0.009	-0.19905	0.12385	-0.5995	-0.388	0.03615	-0.18148	0.2655	0.03	0.08265	0.2394	0.20455	0.07415
GS1_SS_11273_08926	0.391	0.1549	0.3125	-0.349	-0.3175	-0.0545	-0.232	-0.0375	-0.11225	-0.229	-0.053	-0.0265	0.03335	0.171
GS1_SS_11275_12463	0.00691	0.05997285	0.16155	0.21965	-0.32785	-0.5385	-0.0557	-0.1975	-0.0436	-0.14355	-0.06305	0.1535	0.042805	0.096
GS1_SS_11276_02946	0.119	0.2575	0.135	0.1607	0.21475	-0.032295	-0.1495	-0.045165	0.037	-0.00835	0.0699	-0.0564	0.02705	-0.03392
GS1_SS_11279_11715	-0.0307	0.441	-0.0611	0.24395	-0.14725	-0.194	-0.0495	-0.18565	0.07885	0.0745	0.027	0.100575	0.159	0.391
GS1_SS_11282_15397	0.488	0.5035	0.33595	-0.13015	-0.402	-0.02165	-0.355	-0.07535	-0.4025	0.1353	0.2675	-0.025	0.0935	-0.0235
GS1_SS_11283_16303	-0.169	-0.18375	-0.18575	0.06385	-0.048	0.168	0.1405	0.14115	0.1113	0.0364	0.155	0.05295	0.212	-0.0447
GS1_SS_11286_19433	-1.79	-2.25	-1.88	-0.6195	1.785	1.825	0.3015	0.2135	-0.45345	-1.0225	-1.215	-1.87	-1.365	-1.091
GS1_SS_11287_03238	0.587	0.14425	0.019	-0.1375	-0.253	-0.1515	-0.1354	-0.18365	0.0095	0.0086	0.095865	0.164	0.1365	0.0005
GS1_SS_11290_10951	-0.0287	0.0445	0.2075	0.397	-0.216	-0.684	-0.003	-0.273	-0.049	-0.317	-0.19165	0.17	0.0624	0.27215
GS1_SS_11293_17258	-0.209	0.0469	0.1902	0.09225	-0.3545	-0.0185	0.06978	0.21225	0.334	0.056	0.237	0.263	0.2307	0.24345
GS1_SS_11296_09309	0.0905	-0.493	-0.266	0.131	-0.3875	-0.22715	0.3895	-0.0525	0.2265	-0.07365	-0.3585	0.1285	-0.1465	0.19715
GS1_SS_11300_16959	-0.00591	0.0065	-0.1314	0.1277	0.3315	0.3945	0.5115	0.313	0.353	-0.0825	0.0808	-0.0648	-0.0375	-0.09035
GS1_SS_11301_17591	0.154	0.731	0.2045	-0.808	-1.0685	-1.315	-0.4965	-0.0762	-0.763	0.367	0.1405	0.2115	0.304	-0.3365
GS1_SS_11305_02940	0.0816	-0.1274	0.187	0.0846	-0.04145	-0.1824	0.12585	-0.015	-0.03245	0.1042	0.038185	0.1686	0.067	-0.0944
GS1_SS_11306_09232	0.422	0.543	0.4668	0.609	0.5535	-0.3693	-0.991	-0.4655	0.20675	-0.1074	0.2305	-0.022	-0.23165	0.692
GS1_SS_11309_07707	-0.241	0.1815	0.156	-0.466	0.817	0.7765	-0.3945	0.0035	-0.291	0.3055	0.1222	-0.3415	-0.0485	-0.283
GS1_SS_11310_09979	-0.179	-0.23	0.3275	0.3245	0.09079	0	0.1609	-0.112	-0.1325	0.246	-0.006	0.725	0.148	-0.012
GS1_SS_11312_02903	-0.183	-0.1751	-0.17635	-0.0396	-0.224	-0.0225	0.1694	0.042	0.2007	0.027	0.037	-0.0641	-0.02715	-0.1018
GS1_SS_11313_19122	-0.0147	0.112	-0.2395	-0.1496	0.05825	-0.228	0.09025	0.00575	0.06	0.0605	0.0006	-0.0166	-0.06395	-0.02245
GS1_SS_11315_12164	0.352	-0.1525	-0.0535	0.3955	-0.2075	0.23565	0.058	-0.47885	0.306	-0.0795	-0.001	0.326335	-0.056	0.21405
GS1_SS_11316_11865	0.0307	0.0318	-0.1217	0.126	0.0033	0.0165	-0.09735	-0.1448	0.0602	-0.0657	0.0505	0.07295	0.13245	0.06995
GS1_SS_11318_15609	-0.157	0.0192	0.0275	-0.5855	0.11115	0.2415	-0.585	-0.219	-0.0805	0.2695	0.178	-0.1115	-0.0075	-0.4295
GS1_SS_11319_05177	-0.126	0.1418	0.191	-0.1865	-0.1188	-0.0436	-0.0226	-0.0813	-0.012785	0.2795	0.267	0.188	0.1666	-0.11495
GS1_SS_11322_17837	0.0909	0.163355	0.2935	-0.7855	0.1015	0.0095	-0.9395	-0.017	-0.473	0.4579	0.382	-0.2155	0.018	-0.6647
GS1_SS_11323_12949	-1.21	-1.44	-1.475	-0.265	1.315	1.375	0.646	0.133	-0.13605	-0.6125	-0.785	-0.9325	-0.8505	-0.49265
