nodeName	altName	nodeAttr.nodesPresent...
GS1_SS_08649_18962	NA	lightyellow
GS1_SS_08652_20823	NA	lightyellow
GS1_SS_08660_04949	NA	green3
GS1_SS_08665_08437	NA	darkolivegreen
GS1_SS_08675_21761	NA	lightyellow
GS1_SS_08677_16123	NA	lightyellow
GS1_SS_08686_07485	NA	lightyellow
GS1_SS_08696_08888	NA	lightyellow
GS1_SS_08708_08658	NA	lightyellow
GS1_SS_08714_05844	NA	lightyellow
GS1_SS_08717_03580	NA	lightyellow
GS1_SS_08719_17828	NA	darkseagreen4
GS1_SS_08720_15918	NA	darkseagreen4
GS1_SS_08730_11896	NA	lightyellow
GS1_SS_08732_06998	NA	mediumpurple4
GS1_SS_08737_01287	NA	darkseagreen4
GS1_SS_08739_04099	NA	darkseagreen4
GS1_SS_08752_10522	NA	darkolivegreen
GS1_SS_08753_18806	NA	lightskyblue3
GS1_SS_08756_13930	NA	lightyellow
GS1_SS_08757_03798	NA	chocolate1
GS1_SS_08764_21659	NA	green3
GS1_SS_08771_03998	NA	green3
GS1_SS_08772_05749	NA	lightyellow
GS1_SS_08774_09591	NA	darkseagreen4
GS1_SS_08780_09807	NA	darkseagreen4
GS1_SS_08787_14620	NA	lightyellow
GS1_SS_08789_01020	NA	lightyellow
GS1_SS_08792_20241	NA	green3
GS1_SS_08797_12372	NA	lightyellow
GS1_SS_08807_06073	NA	slateblue
GS1_SS_08816_20069	NA	lightyellow
GS1_SS_08819_10704	NA	lightyellow
GS1_SS_08821_10157	NA	lightyellow
GS1_SS_08831_18370	NA	lightskyblue3
GS1_SS_08832_18456	NA	lightyellow
GS1_SS_08835_19838	NA	darkolivegreen
GS1_SS_08841_08525	NA	lightskyblue3
GS1_SS_08844_15680	NA	lightyellow
GS1_SS_08845_19043	NA	lightskyblue3
GS1_SS_08848_08599	NA	lightyellow
GS1_SS_08852_20214	NA	darkolivegreen
GS1_SS_08854_08164	NA	lightyellow
GS1_SS_08858_13318	NA	lightyellow
GS1_SS_08866_07353	NA	chocolate1
GS1_SS_08878_11602	NA	darkseagreen4
GS1_SS_08879_03728	NA	lightyellow
GS1_SS_08882_01694	NA	darkseagreen4
GS1_SS_08893_06172	NA	lightyellow
GS1_SS_08900_14383	NA	lightyellow
GS1_SS_08905_14177	NA	lightyellow
GS1_SS_08916_06894	NA	lightyellow
GS1_SS_08928_09613	NA	lightskyblue3
GS1_SS_08935_09414	NA	lightyellow
GS1_SS_08936_21690	NA	green3
GS1_SS_08942_12333	NA	cornsilk2
GS1_SS_08955_00973	NA	green3
GS1_SS_08960_18717	NA	darkseagreen4
GS1_SS_08964_05262	NA	lightyellow
GS1_SS_08970_13122	NA	lightyellow
GS1_SS_08973_12405	NA	darkseagreen4
GS1_SS_08990_11146	NA	lightskyblue3
GS1_SS_08998_01888	NA	darkseagreen4
GS1_SS_09005_05714	NA	lightyellow
GS1_SS_09011_08660	NA	lightyellow
GS1_SS_09013_20374	NA	lightyellow
GS1_SS_09014_13556	NA	lightyellow
GS1_SS_09017_02772	NA	green3
GS1_SS_09022_16527	NA	darkolivegreen
GS1_SS_09023_16505	NA	darkseagreen4
GS1_SS_09026_18838	NA	lightyellow
GS1_SS_09027_04193	NA	darkseagreen4
GS1_SS_09033_19294	NA	lightyellow
GS1_SS_09034_18205	NA	darkseagreen4
GS1_SS_09049_12961	NA	darkseagreen4
GS1_SS_09050_12656	NA	lightskyblue3
GS1_SS_09063_19819	NA	darkseagreen4
GS1_SS_09071_09225	NA	green3
GS1_SS_09073_09529	NA	green3
GS1_SS_09084_02793	NA	darkseagreen4
GS1_SS_09086_01875	NA	darkseagreen4
GS1_SS_09092_02470	NA	lightyellow
GS1_SS_09095_14043	NA	blue1
GS1_SS_09096_11237	NA	chocolate1
GS1_SS_09097_21800	NA	lightyellow
GS1_SS_09101_10007	NA	lightyellow
GS1_SS_09106_14990	NA	green3
GS1_SS_09107_07009	NA	lightyellow
GS1_SS_09110_10359	NA	lightyellow
GS1_SS_09114_08685	NA	lightyellow
GS1_SS_09115_13618	NA	lightyellow
GS1_SS_09119_19261	NA	darkseagreen4
GS1_SS_09141_08833	NA	lightyellow
GS1_SS_09147_09243	NA	darkseagreen4
GS1_SS_09148_18433	NA	lightyellow
GS1_SS_09151_08608	NA	lightskyblue3
GS1_SS_09153_01408	NA	darkseagreen4
GS1_SS_09155_12563	NA	green3
GS1_SS_09158_13162	NA	lightyellow
GS1_SS_09159_09633	NA	green3
GS1_SS_09171_03369	NA	lightyellow
GS1_SS_09173_13309	NA	lightyellow
GS1_SS_09175_16231	NA	lightyellow
GS1_SS_09176_13803	NA	lightyellow
GS1_SS_09183_14485	NA	lightyellow
GS1_SS_09185_13837	NA	lightyellow
GS1_SS_09191_13552	NA	lightyellow
GS1_SS_09201_03174	NA	darkseagreen4
GS1_SS_09213_15779	NA	darkseagreen4
GS1_SS_09220_12743	NA	lightyellow
GS1_SS_09229_20221	NA	blue1
GS1_SS_09235_10547	NA	darkolivegreen
GS1_SS_09242_19605	NA	darkseagreen4
GS1_SS_09245_02473	NA	lightyellow
GS1_SS_09257_19094	NA	lightyellow
GS1_SS_09262_16679	NA	darkseagreen4
GS1_SS_09264_05040	NA	lightyellow
GS1_SS_09268_08921	NA	darkseagreen4
GS1_SS_09269_00890	NA	darkseagreen4
GS1_SS_09270_07326	NA	lightyellow
GS1_SS_09271_13480	NA	darkseagreen4
GS1_SS_09272_20722	NA	lightyellow
GS1_SS_09284_10102	NA	lightyellow
GS1_SS_09285_15642	NA	darkseagreen4
GS1_SS_09307_13110	NA	lightyellow
GS1_SS_09310_09944	NA	lightyellow
GS1_SS_09315_08717	NA	lightyellow
GS1_SS_09317_09731	NA	chocolate3
GS1_SS_09323_11790	NA	lightyellow
GS1_SS_09326_12298	NA	lightyellow
GS1_SS_09331_09763	NA	darkseagreen4
GS1_SS_09339_06300	NA	lightyellow
GS1_SS_09346_13580	NA	lightyellow
GS1_SS_09348_02978	NA	green3
GS1_SS_09354_12815	NA	darkseagreen4
GS1_SS_09355_11079	NA	lightyellow
GS1_SS_09358_02863	NA	darkolivegreen
GS1_SS_09368_15859	NA	darkseagreen4
GS1_SS_09378_21279	NA	lightyellow
GS1_SS_09380_13202	NA	lightyellow
GS1_SS_09388_08850	NA	darkolivegreen
GS1_SS_09390_10688	NA	darkseagreen4
GS1_SS_09393_12844	NA	green3
GS1_SS_09399_09164	NA	lightyellow
GS1_SS_09400_11089	NA	darkseagreen4
GS1_SS_09405_11698	NA	lightyellow
GS1_SS_09406_11915	NA	lightyellow
GS1_SS_09408_20522	NA	green3
GS1_SS_09411_21654	NA	darkseagreen4
GS1_SS_09418_18966	NA	blue1
GS1_SS_09419_00104	NA	lightyellow
GS1_SS_09432_06689	NA	darkseagreen4
GS1_SS_09437_10039	NA	lightyellow
GS1_SS_09445_19597	NA	lightyellow
GS1_SS_09446_13751	NA	lightyellow
GS1_SS_09450_14696	NA	darkseagreen4
GS1_SS_09456_20935	NA	lightyellow
GS1_SS_09460_14046	NA	lightyellow
GS1_SS_09463_20056	NA	lightyellow
GS1_SS_09465_19731	NA	darkseagreen4
GS1_SS_09466_11831	NA	lightyellow
GS1_SS_09467_09511	NA	lightyellow
GS1_SS_09468_16856	NA	lightyellow
GS1_SS_09471_20639	NA	chocolate1
GS1_SS_09474_11532	NA	lightyellow
GS1_SS_09488_08097	NA	lightyellow
GS1_SS_09506_13032	NA	darkseagreen4
GS1_SS_09511_07027	NA	darkseagreen4
GS1_SS_09512_06462	NA	lightyellow
GS1_SS_09519_08739	NA	lightyellow
GS1_SS_09521_15963	NA	lightyellow
GS1_SS_09535_04533	NA	lightyellow
GS1_SS_09538_18458	NA	lightyellow
GS1_SS_09545_10262	NA	lightyellow
GS1_SS_09548_09048	NA	darkolivegreen
GS1_SS_09549_00898	NA	lightyellow
GS1_SS_09563_08421	NA	lightskyblue3
GS1_SS_09564_12272	NA	green3
GS1_SS_09565_20773	NA	lightyellow
GS1_SS_09568_10302	NA	green3
GS1_SS_09570_19020	NA	lightskyblue3
GS1_SS_09575_15878	NA	darkseagreen4
GS1_SS_09576_21512	NA	lightyellow
GS1_SS_09578_12421	NA	green3
GS1_SS_09584_07916	NA	darkseagreen4
GS1_SS_09586_01537	NA	lightskyblue3
GS1_SS_09592_13347	NA	lightyellow
GS1_SS_09599_12166	NA	lightyellow
GS1_SS_09607_11013	NA	lightyellow
GS1_SS_09611_07688	NA	lightyellow
GS1_SS_09612_00191	NA	lightyellow
GS1_SS_09613_05821	NA	lightyellow
GS1_SS_09614_09565	NA	lightskyblue3
GS1_SS_09622_19535	NA	lightyellow
GS1_SS_09639_06668	NA	green3
GS1_SS_09640_12681	NA	lightyellow
GS1_SS_09648_11809	NA	lightyellow
GS1_SS_09657_13941	NA	lightyellow
GS1_SS_09658_16140	NA	lightskyblue3
GS1_SS_09659_12062	NA	darkseagreen4
GS1_SS_09669_08061	NA	lightyellow
GS1_SS_09683_10298	NA	lightyellow
GS1_SS_09686_20940	NA	lightyellow
GS1_SS_09703_02795	NA	lightyellow
GS1_SS_09710_04023	NA	darkseagreen4
GS1_SS_09721_18535	NA	lightyellow
GS1_SS_09725_01113	NA	lightskyblue3
GS1_SS_09726_13695	NA	green3
GS1_SS_09730_17182	NA	lightyellow
GS1_SS_09731_04992	NA	blue1
GS1_SS_09745_04700	NA	lightyellow
GS1_SS_09750_08995	NA	darkseagreen4
GS1_SS_09766_21609	NA	darkolivegreen
GS1_SS_09769_21010	NA	lightyellow
GS1_SS_09772_04660	NA	darkseagreen4
GS1_SS_09775_09741	NA	lightyellow
GS1_SS_09794_11761	NA	lightyellow
GS1_SS_09795_12140	NA	blue1
GS1_SS_09796_14278	NA	darkolivegreen
GS1_SS_09798_11008	NA	darkseagreen4
GS1_SS_09800_14352	NA	chocolate1
GS1_SS_09813_02809	NA	green3
GS1_SS_09819_11587	NA	darkseagreen4
GS1_SS_09822_04094	NA	green3
GS1_SS_09825_19084	NA	lightyellow
GS1_SS_09832_01360	NA	lightyellow
GS1_SS_09835_08553	NA	darkseagreen4
GS1_SS_09843_18601	NA	darkolivegreen
GS1_SS_09849_11357	NA	lightyellow
GS1_SS_09854_15820	NA	lightyellow
GS1_SS_09855_04646	NA	chocolate1
GS1_SS_09859_02722	NA	lightyellow
GS1_SS_09867_05458	NA	blue1
GS1_SS_09872_02104	NA	lightyellow
GS1_SS_09879_11056	NA	darkolivegreen
GS1_SS_09883_20653	NA	darkolivegreen
GS1_SS_09886_05399	NA	lightyellow
GS1_SS_09888_01128	NA	green3
GS1_SS_09893_02559	NA	cornflowerblue
GS1_SS_09896_05277	NA	green3
GS1_SS_09904_02249	NA	lightyellow
GS1_SS_09909_14024	NA	lightyellow
GS1_SS_09912_17924	NA	lightyellow
GS1_SS_09915_15008	NA	green3
GS1_SS_09919_12653	NA	lightyellow
GS1_SS_09920_11106	NA	lightyellow
GS1_SS_09923_04400	NA	darkseagreen4
GS1_SS_09924_13449	NA	lightyellow
GS1_SS_09928_01829	NA	blue1
GS1_SS_09939_10321	NA	lightskyblue3
GS1_SS_09940_15496	NA	lightyellow
GS1_SS_09943_11731	NA	darkseagreen4
GS1_SS_09952_05212	NA	green3
GS1_SS_09956_13737	NA	lightyellow
GS1_SS_09968_17228	NA	darkolivegreen
GS1_SS_09970_09707	NA	lightyellow
GS1_SS_09975_15313	NA	darkseagreen4
GS1_SS_09979_14413	NA	chocolate1
GS1_SS_09983_08375	NA	darkseagreen4
GS1_SS_09989_06827	NA	blue1
GS1_SS_09992_06411	NA	lightyellow
GS1_SS_09996_02174	NA	lightyellow
GS1_SS_10003_12995	NA	lightyellow
GS1_SS_10009_07358	NA	chocolate1
GS1_SS_10015_12919	NA	lightyellow
GS1_SS_10021_14839	NA	darkseagreen4
GS1_SS_10025_01882	NA	lightyellow
GS1_SS_10026_12313	NA	lightyellow
GS1_SS_10029_12451	NA	lightyellow
GS1_SS_10032_19750	NA	lightskyblue3
GS1_SS_10034_17347	NA	lightyellow
GS1_SS_10041_10553	NA	lightyellow
GS1_SS_10042_09047	NA	lightyellow
GS1_SS_10047_12135	NA	chocolate1
GS1_SS_10049_13916	NA	lightyellow
GS1_SS_10061_05419	NA	darkseagreen4
GS1_SS_10078_07251	NA	lightskyblue3
GS1_SS_10081_16199	NA	lightyellow
GS1_SS_10085_13859	NA	green3
GS1_SS_10087_12010	NA	darkseagreen4
GS1_SS_10094_12808	NA	lightyellow
GS1_SS_10100_11457	NA	lightyellow
GS1_SS_10105_14869	NA	lightyellow
GS1_SS_10115_00001	NA	lightskyblue3
GS1_SS_10120_18881	NA	lightyellow
GS1_SS_10124_13078	NA	blue1
GS1_SS_10129_08956	NA	green3
GS1_SS_10136_08626	NA	green3
GS1_SS_10159_20461	NA	darkseagreen4
GS1_SS_10191_18635	NA	lightyellow
GS1_SS_10195_11243	NA	chocolate1
GS1_SS_10196_08563	NA	lightyellow
GS1_SS_10199_19669	NA	lightyellow
GS1_SS_10202_15400	NA	lightyellow
GS1_SS_10205_09847	NA	green3
GS1_SS_10211_00808	NA	lightyellow
GS1_SS_10224_08466	NA	lightyellow
GS1_SS_10228_02302	NA	green3
GS1_SS_10256_21705	NA	green3
GS1_SS_10272_07376	NA	green3
GS1_SS_10276_12826	NA	lightyellow
GS1_SS_10278_09380	NA	lightyellow
GS1_SS_10282_13917	NA	darkseagreen4
GS1_SS_10283_01570	NA	darkseagreen4
GS1_SS_10284_05497	NA	lightyellow
GS1_SS_10291_11649	NA	lightyellow
GS1_SS_10310_02868	NA	lightyellow
GS1_SS_10316_15684	NA	green3
GS1_SS_10327_21253	NA	lightyellow
GS1_SS_10334_09844	NA	lightyellow
GS1_SS_10336_13198	NA	lightyellow
GS1_SS_10340_10666	NA	chocolate1
GS1_SS_10342_08054	NA	green3
GS1_SS_10351_01579	NA	lightyellow
GS1_SS_10352_11709	NA	darkseagreen4
GS1_SS_10356_17272	NA	lightyellow
GS1_SS_10357_14037	NA	lightyellow
GS1_SS_10358_13951	NA	lightyellow
GS1_SS_10359_08785	NA	green3
GS1_SS_10360_13757	NA	lightyellow
GS1_SS_10370_07845	NA	darkolivegreen
GS1_SS_10371_15282	NA	darkseagreen4
GS1_SS_10373_15280	NA	darkseagreen4
GS1_SS_10378_04719	NA	lightyellow
GS1_SS_10379_21892	NA	green3
GS1_SS_10381_13545	NA	green3
GS1_SS_10384_17106	NA	green3
GS1_SS_10386_13595	NA	darkseagreen4
GS1_SS_10395_19663	NA	lightyellow
GS1_SS_10400_08877	NA	green3
GS1_SS_10405_10135	NA	darkseagreen4
GS1_SS_10410_00948	NA	darkseagreen4
GS1_SS_10419_11638	NA	lightyellow
GS1_SS_10423_04264	NA	lightyellow
GS1_SS_10424_20078	NA	lightyellow
GS1_SS_10426_04082	NA	lightyellow
GS1_SS_10432_11924	NA	lightyellow
GS1_SS_10435_05099	NA	darkseagreen4
GS1_SS_10436_11125	NA	green3
GS1_SS_10446_12487	NA	green3
GS1_SS_10452_18988	NA	lightyellow
GS1_SS_10459_13653	NA	green3
GS1_SS_10464_13272	NA	darkseagreen4
GS1_SS_10467_14699	NA	lightskyblue3
GS1_SS_10470_20929	NA	blue1
GS1_SS_10479_11052	NA	lightyellow
GS1_SS_10492_15215	NA	darkseagreen4
GS1_SS_10495_17452	NA	green3
GS1_SS_10508_10581	NA	green3
GS1_SS_10522_07745	NA	lightyellow
GS1_SS_10525_04601	NA	lightyellow
GS1_SS_10526_03005	NA	lightyellow
GS1_SS_10535_10149	NA	lightskyblue3
GS1_SS_10537_21758	NA	lightyellow
GS1_SS_10543_10626	NA	lightyellow
GS1_SS_10545_08139	NA	lightyellow
GS1_SS_10549_10737	NA	green3
GS1_SS_10551_11645	NA	darkseagreen4
GS1_SS_10556_17060	NA	lightskyblue3
GS1_SS_10563_01587	NA	green3
GS1_SS_10565_13184	NA	lightyellow
GS1_SS_10567_15914	NA	lightyellow
GS1_SS_10568_10114	NA	lightskyblue3
GS1_SS_10569_13140	NA	lightyellow
GS1_SS_10575_17522	NA	lightyellow
GS1_SS_10579_13912	NA	lightyellow
GS1_SS_10583_08301	NA	lightskyblue3
GS1_SS_10584_13764	NA	lightyellow
GS1_SS_10592_21144	NA	darkolivegreen
GS1_SS_10593_16243	NA	green3
GS1_SS_10600_09615	NA	lightyellow
GS1_SS_10609_17608	NA	lightyellow
GS1_SS_10614_21902	NA	darkolivegreen
GS1_SS_10615_01919	NA	lightyellow
GS1_SS_10624_13170	NA	darkseagreen4
GS1_SS_10631_08096	NA	lightyellow
GS1_SS_10637_20898	NA	green3
GS1_SS_10644_02898	NA	darkseagreen4
GS1_SS_10650_05016	NA	lightyellow
GS1_SS_10651_02860	NA	darkolivegreen
GS1_SS_10659_02072	NA	darkseagreen4
GS1_SS_10661_07759	NA	green3
GS1_SS_10663_11999	NA	darkseagreen4
GS1_SS_10665_21457	NA	lightyellow
GS1_SS_10666_19512	NA	darkseagreen4
GS1_SS_10672_13156	NA	lightyellow
GS1_SS_10689_17050	NA	darkseagreen4
GS1_SS_10693_12796	NA	lightyellow
GS1_SS_10694_11608	NA	lightyellow
GS1_SS_10699_04952	NA	lightyellow
GS1_SS_10701_18828	NA	darkseagreen4
GS1_SS_10703_11225	NA	lightskyblue3
GS1_SS_10729_08517	NA	cornflowerblue
GS1_SS_10737_10577	NA	lightyellow
GS1_SS_10738_13982	NA	lightyellow
GS1_SS_10741_21109	NA	darkseagreen4
GS1_SS_10743_03951	NA	green3
GS1_SS_10747_09081	NA	lightyellow
GS1_SS_10748_16986	NA	lightyellow
GS1_SS_10750_10609	NA	lightyellow
GS1_SS_10758_13783	NA	darkolivegreen
GS1_SS_10762_14217	NA	green3
GS1_SS_10764_20142	NA	green3
GS1_SS_10768_19453	NA	lightyellow
GS1_SS_10812_04628	NA	green3
GS1_SS_10814_00535	NA	chocolate1
GS1_SS_10816_16874	NA	lightyellow
GS1_SS_10818_10968	NA	lightyellow
GS1_SS_10820_07188	NA	darkseagreen4
GS1_SS_10828_09267	NA	darkseagreen4
GS1_SS_10834_20969	NA	lightyellow
GS1_SS_10840_20236	NA	chocolate1
GS1_SS_10842_04016	NA	darkseagreen4
GS1_SS_10844_17484	NA	lightyellow
GS1_SS_10848_13621	NA	lightyellow
GS1_SS_10849_04218	NA	green3
GS1_SS_10860_07172	NA	darkseagreen4
GS1_SS_10866_21713	NA	chocolate1
GS1_SS_10874_10877	NA	green3
GS1_SS_10877_15975	NA	green3
GS1_SS_10878_15463	NA	chocolate1
GS1_SS_10879_15318	NA	chocolate1
GS1_SS_10881_18008	NA	green3
GS1_SS_10885_08588	NA	lightyellow
GS1_SS_10893_11051	NA	lightyellow
GS1_SS_10896_02792	NA	darkseagreen4
GS1_SS_10901_06759	NA	blue1
GS1_SS_10913_06436	NA	lightyellow
GS1_SS_10914_08150	NA	lightyellow
GS1_SS_10917_10815	NA	green3
GS1_SS_10920_08940	NA	green3
GS1_SS_10924_11346	NA	green3
GS1_SS_10927_17899	NA	darkseagreen4
GS1_SS_10937_00918	NA	green3
GS1_SS_10947_01523	NA	darkseagreen4
GS1_SS_10949_11586	NA	lightyellow
GS1_SS_10951_10972	NA	green3
GS1_SS_10963_08117	NA	lightskyblue3
GS1_SS_10966_12715	NA	lightyellow
GS1_SS_10973_07373	NA	lightyellow
GS1_SS_10986_09887	NA	green3
GS1_SS_10991_15764	NA	lightyellow
GS1_SS_10995_03301	NA	lightyellow
GS1_SS_10996_12341	NA	lightyellow
GS1_SS_11007_15606	NA	lightyellow
GS1_SS_11026_13436	NA	darkseagreen4
GS1_SS_11034_14090	NA	lightyellow
GS1_SS_11044_09477	NA	green3
GS1_SS_11046_12427	NA	darkseagreen4
GS1_SS_11061_16720	NA	lightskyblue3
GS1_SS_11063_01217	NA	lightyellow
GS1_SS_11065_12321	NA	darkseagreen4
GS1_SS_11067_12686	NA	darkseagreen4
GS1_SS_11077_07624	NA	lightyellow
GS1_SS_11085_14989	NA	lightskyblue3
GS1_SS_11095_08210	NA	lightskyblue3
GS1_SS_11123_09145	NA	green3
GS1_SS_11129_07092	NA	royalblue3
GS1_SS_11134_15582	NA	darkseagreen4
GS1_SS_11139_14901	NA	darkseagreen4
GS1_SS_11141_04575	NA	deepskyblue4
GS1_SS_11152_07958	NA	lightskyblue3
GS1_SS_11168_17305	NA	green3
GS1_SS_11171_12095	NA	green3
GS1_SS_11185_09579	NA	lightskyblue3
GS1_SS_11195_13007	NA	blue1
GS1_SS_11197_10238	NA	lightyellow
GS1_SS_11221_14392	NA	lightyellow
GS1_SS_11224_10519	NA	lightskyblue3
GS1_SS_11229_20871	NA	lightskyblue3
GS1_SS_11241_03556	NA	lightyellow
GS1_SS_11242_09246	NA	green3
GS1_SS_11260_09509	NA	darkseagreen4
GS1_SS_11269_16150	NA	lightyellow
GS1_SS_11270_06178	NA	darkseagreen4
GS1_SS_11275_12463	NA	lightyellow
GS1_SS_11282_15397	NA	lightyellow
GS1_SS_11283_16303	NA	darkolivegreen
GS1_SS_11286_19433	NA	lightyellow
GS1_SS_11293_17258	NA	green3
GS1_SS_11300_16959	NA	lightyellow
GS1_SS_11312_02903	NA	darkolivegreen
GS1_SS_11316_11865	NA	darkseagreen4
GS1_SS_11323_12949	NA	green3
GS1_SS_11336_11623	NA	lightyellow
GS1_SS_11337_05709	NA	green3
GS1_SS_11345_10602	NA	blue1
GS1_SS_11351_12709	NA	lightyellow
GS1_SS_11359_16377	NA	lightyellow
GS1_SS_11364_11101	NA	lightyellow
GS1_SS_11366_10725	NA	lightyellow
GS1_SS_11367_05480	NA	lightskyblue3
GS1_SS_11369_20055	NA	darkolivegreen
GS1_SS_11370_11622	NA	green3
GS1_SS_11388_10068	NA	darkseagreen4
GS1_SS_11398_03636	NA	lightyellow
GS1_SS_11402_13372	NA	lightyellow
GS1_SS_11410_14397	NA	green3
GS1_SS_11418_14822	NA	lightyellow
GS1_SS_11419_13966	NA	green3
GS1_SS_11433_01187	NA	lightyellow
GS1_SS_11443_09797	NA	darkseagreen4
GS1_SS_11446_17344	NA	lightyellow
GS1_SS_11450_18257	NA	lightyellow
GS1_SS_11455_10260	NA	lightyellow
GS1_SS_11459_10299	NA	green3
GS1_SS_11466_20051	NA	lightyellow
GS1_SS_11470_04865	NA	darkseagreen4
GS1_SS_11476_02455	NA	lightyellow
GS1_SS_11477_18437	NA	green3
GS1_SS_11483_10918	NA	darkolivegreen
GS1_SS_11490_03832	NA	lightyellow
GS1_SS_11497_04275	NA	lightskyblue3
GS1_SS_11507_13189	NA	green3
GS1_SS_11508_10539	NA	lightyellow
GS1_SS_11519_18325	NA	green3
GS1_SS_11520_07754	NA	lightyellow
GS1_SS_11521_16969	NA	lightyellow
GS1_SS_11526_02969	NA	green3
GS1_SS_11530_00611	NA	lightyellow
GS1_SS_11531_09436	NA	green3
GS1_SS_11535_18688	NA	green3
GS1_SS_11536_19273	NA	green3
GS1_SS_11537_08737	NA	lightyellow
GS1_SS_11544_12232	NA	green3
GS1_SS_11561_01080	NA	darkseagreen4
GS1_SS_11564_14787	NA	green3
GS1_SS_11566_15742	NA	green3
GS1_SS_11567_03962	NA	green3
GS1_SS_11568_10033	NA	darkseagreen4
GS1_SS_11573_09279	NA	lightyellow
GS1_SS_11580_04106	NA	lightyellow
GS1_SS_11582_15236	NA	darkseagreen4
GS1_SS_11584_11507	NA	darkseagreen4
GS1_SS_11588_13021	NA	lightyellow
GS1_SS_11598_04182	NA	lightskyblue3
GS1_SS_11600_11538	NA	darkseagreen4
GS1_SS_11603_13260	NA	darkolivegreen
GS1_SS_11611_11276	NA	green3
GS1_SS_11616_06774	NA	lightskyblue3
GS1_SS_11619_21353	NA	green3
GS1_SS_11625_21041	NA	darkseagreen4
GS1_SS_11632_11009	NA	blue1
GS1_SS_11642_17166	NA	green3
GS1_SS_11646_09573	NA	green3
GS1_SS_11648_07783	NA	lightyellow
GS1_SS_11653_21205	NA	green3
GS1_SS_11654_13778	NA	lightyellow
GS1_SS_11655_20223	NA	darkseagreen4
GS1_SS_11656_04268	NA	lightyellow
GS1_SS_11659_10967	NA	antiquewhite4
GS1_SS_11660_05096	NA	lightyellow
GS1_SS_11663_07025	NA	lightyellow
GS1_SS_11672_11876	NA	lightyellow
GS1_SS_11678_11080	NA	green3
GS1_SS_11680_09616	NA	darkseagreen4
GS1_SS_11687_11545	NA	darkseagreen4
GS1_SS_11691_10193	NA	lightyellow
GS1_SS_11694_20777	NA	lightyellow
GS1_SS_11715_16904	NA	darkseagreen4
GS1_SS_11716_03359	NA	lightyellow
GS1_SS_11724_09775	NA	darkseagreen4
GS1_SS_11730_20783	NA	darkseagreen4
GS1_SS_11737_03293	NA	green3
GS1_SS_11746_07712	NA	green3
GS1_SS_11756_19354	NA	darkseagreen4
GS1_SS_11768_01958	NA	darkseagreen4
GS1_SS_11775_02701	NA	green3
GS1_SS_11793_07276	NA	lightyellow
GS1_SS_11795_06879	NA	lightyellow
GS1_SS_11802_06409	NA	darkseagreen4
GS1_SS_11817_10641	NA	green3
GS1_SS_11818_06155	NA	lightyellow
GS1_SS_11821_07724	NA	green3
GS1_SS_11833_00082	NA	green3
GS1_SS_11841_14877	NA	lightyellow
GS1_SS_11844_19709	NA	darkseagreen4
GS1_SS_11851_12611	NA	lightyellow
GS1_SS_11861_05793	NA	lightskyblue3
GS1_SS_11883_02678	NA	lightyellow
GS1_SS_11899_12048	NA	lightyellow
GS1_SS_11901_16254	NA	darkseagreen4
GS1_SS_11903_04222	NA	lightyellow
GS1_SS_11917_11829	NA	green3
GS1_SS_11923_13512	NA	lightskyblue3
GS1_SS_11932_01086	NA	lightyellow
GS1_SS_11936_13398	NA	lightskyblue3
GS1_SS_11946_09704	NA	lightskyblue3
GS1_SS_11947_19754	NA	lightyellow
GS1_SS_11949_20479	NA	darkseagreen4
GS1_SS_11961_15407	NA	lightyellow
GS1_SS_11963_05405	NA	lightyellow
GS1_SS_11969_03389	NA	lightyellow
GS1_SS_11982_19070	NA	lightyellow
GS1_SS_11989_21670	NA	darkolivegreen
GS1_SS_11995_08074	NA	cornflowerblue
GS1_SS_12014_19592	NA	darkseagreen4
GS1_SS_12016_09780	NA	lightyellow
GS1_SS_12019_01862	NA	lightyellow
GS1_SS_12033_11763	NA	lightslateblue
GS1_SS_12036_12107	NA	chocolate1
GS1_SS_12039_09062	NA	antiquewhite4
GS1_SS_12043_01838	NA	darkseagreen4
GS1_SS_12045_19144	NA	lightyellow
GS1_SS_12059_18725	NA	chocolate1
GS1_SS_12073_14180	NA	lightyellow
GS1_SS_12086_19946	NA	antiquewhite4
GS1_SS_12089_10778	NA	darkseagreen4
GS1_SS_12101_00861	NA	darkseagreen4
GS1_SS_12108_16554	NA	lightyellow
GS1_SS_12129_19143	NA	darkseagreen4
GS1_SS_12141_12336	NA	lightyellow
GS1_SS_12142_17223	NA	green3
GS1_SS_12143_18348	NA	lightyellow
GS1_SS_12152_09619	NA	lightyellow
GS1_SS_12157_12525	NA	lightyellow
GS1_SS_12164_09995	NA	darkseagreen4
GS1_SS_12168_12051	NA	lightyellow
GS1_SS_12172_14204	NA	lightyellow
GS1_SS_12175_14061	NA	deepskyblue4
GS1_SS_12177_17986	NA	lightyellow
GS1_SS_12181_09892	NA	darkseagreen4
GS1_SS_12187_10325	NA	darkseagreen4
GS1_SS_12193_07611	NA	lightskyblue3
GS1_SS_12201_13928	NA	lightyellow
GS1_SS_12205_00613	NA	green3
GS1_SS_12211_14467	NA	lightyellow
GS1_SS_12225_12021	NA	lightyellow
GS1_SS_12231_10753	NA	lightyellow
GS1_SS_12233_00222	NA	lightyellow
GS1_SS_12235_09383	NA	darkseagreen4
GS1_SS_12247_12503	NA	darkseagreen4
