ProbeName	ZT23a	ZT01a	ZT03a	ZT05a	ZT07a	ZT09a	ZT11a	ZT13a	ZT15a	ZT17a	ZT19a	ZT21a	ZT23b	ZT01b
GS1_SS_18752_08142	0.30235	-0.0204	-0.15635	0.357	0.0685	0.692	0.1995	-0.294	0.693	0.07085	-0.0141	0.3205	-0.122	0.2465
GS1_SS_18753_19399	0.1905	0.185	-0.0435	0.0936	0.07535	-0.13215	-0.011	-0.09625	-0.0635	0.1113	0.0192	-0.0839	0.15695	-0.2
GS1_SS_18754_06129	0.2665	0.2465	-0.15325	-0.06815	-0.076	-0.0629	-0.11255	-0.194	0.222	-0.0455	1.1	0.362	0.2725	-0.011
GS1_SS_18755_06946	-0.0751	-0.019	-0.14065	0.0136	0.0371	-0.2113	0.168	0.2325	0.09235	0.13965	-0.0437	-0.0168	0.0175	0.11175
GS1_SS_18756_06525	-0.10275	-0.12215	-0.0761	-0.04442	0.01906	0.12441	0.0216	-0.0204	0.076	0.09305	0.178	0.0068	-0.04065	-0.03415
GS1_SS_18757_11819	0.27	-0.256	0.36	-0.051	-0.0285	0.1005	-0.11335	-0.0718	0.018	0.2575	0.00797	0.14865	0.06755	-0.195
GS1_SS_18758_13846	-0.11585	-0.17	0.01865	-0.0225	0.0482	0.199	-0.0388	-0.2185	-0.2255	-0.03495	0.0183	0.08855	-0.12645	-0.0417
GS1_SS_18765_13212	0.7885	0.691	1.0675	0.34715	-0.2467	-0.5135	-0.5125	-0.6135	-0.4685	-0.672	0.158	0.017	0.23745	0.131
GS1_SS_18770_05237	0.09395	0.10895	0.1635	0.03985	-0.0379	0.05435	0.007915	0.03455	0.071665	0.06647	0.0402	0.060245	0.01215	0.016435
GS1_SS_18771_16493	0.0537	0.123	0.048	0.2299	0.2097	-0.18295	-0.27185	-0.11425	-0.12045	-0.21785	-0.25	-0.11575	0.1695	0.274
GS1_SS_18782_17102	-0.1955	-0.1735	-0.16815	-0.287	-0.11835	0.0099	0.0649	0.06885	0.10045	0.05625	0.00282	-0.13355	-0.1895	-0.268
GS1_SS_18783_02330	0.09275	0.5955	-0.0817	0.1455	0.1796	-0.382	-0.0912	0.14525	-0.1705	-0.2047	0.503	0.0885	-0.0215	-0.5905
GS1_SS_18788_11758	0.375	0.3153	0.36175	0.0815	-0.325	-0.306	-0.151	-0.0345	0.04715	-0.097	-0.147	0.0065	0.10365	0.1285
GS1_SS_18792_09594	-0.329	-0.73855	-0.299	-0.3155	0.335	-0.0033	0.416	0.222	0.3565	0.0295	0.675	-0.13	-0.31	-0.014355
GS1_SS_18793_09983	0.4005	0.1816	0.20625	0.24735	-0.07926	0.306	0.164	0.01805	-0.0315	0.2045	-0.0137	-0.01695	0.2325	-0.0375
GS1_SS_18794_05525	0.10095	0.4405	0.3245	-0.27937	-0.387	0.029	-0.212	-0.2485	0.3865	0.5825	-0.129	0.7405	0.5065	0.8285
GS1_SS_18797_11789	0.04495	0.16585	0.1535	-0.168	-0.030875	-0.0799	0.00965	-0.05715	0.13055	0.1104	0.136	-0.03455	0.01395	0.0426
GS1_SS_18801_13789	0.0321	0.11785	0.0154	0.01525	0.14585	0.02925	0.0878	-0.038115	-0.0946	-0.017	-0.121	0.025	0.1138	0.0853
GS1_SS_18807_09737	0.28	0.4005	-0.042	-0.4165	-0.019	-0.11375	0.059	-0.1805	-0.259	0.0005	-0.646	-0.2985	0.1965	0.0935
GS1_SS_18814_14141	-0.0165	0.0195	-0.02415	-0.081	-0.0636	0.1245	0.07235	-0.081	0.064	0.131	-0.197	0.1039	0.1311	0.264
GS1_SS_18817_05091	0.0323	0.1185	0.00475	0.01715	-0.0195	-0.1634	0.17	0.273	0.1875	0.05944	0.139	0.12765	0.13	-0.00545
GS1_SS_18818_08322	0.06001	-0.02125	-0.06223	-0.02723	0.13255	0.04905	0.1039	0.04315	0.205	-0.0121	0.0409	-0.0572	0.0757	0.09595
GS1_SS_18822_18164	0.1543	0.109117	0.088	0.115	-0.00065	0.16291	0.1113	0.059	-0.0275	0.0783	0.228	-0.0989	0.1529	0.1825
GS1_SS_18824_21162	0.0875	0.09303	0.047	-0.098	-0.2007	-0.252	-0.0495	0.0025	-0.011	-0.08695	0.301	0.07623	0.0461	0.0425
GS1_SS_18827_19309	0.07585	-0.05155	-0.147	-0.1262805	0.22195	-0.02251	-0.0813	0.01215	0.1245	-0.00775	0.0933	-0.04685	-0.0173	0.009
GS1_SS_18829_17058	0.05705	-0.0157	-0.148	-0.04595	0.09775	0.1642	0.09105	0.288	0.14895	0.02005	0.0978	0.077345	0.0356585	-0.04495
GS1_SS_18833_01293	-0.1676	-0.1062	0.08495	0.05865	0.7115	0.4425	-0.081	-0.267	-0.232	-0.0045	-0.359	-0.119035	-0.4155	-0.6355
GS1_SS_18835_05698	0.0655	0.10565	0.0696	0.0538	-0.0225	-0.07595	-0.07555	-0.1859	-0.17015	-0.0752	0.165	0.002	0.0625	0.11475
GS1_SS_18839_07066	-0.089735	-0.16315	-0.2145	-0.03855	0.0938	0.3225	0.1785	0.2645	0.05295	-0.0945	-0.0529	-0.09775	-0.063	-0.18171
GS1_SS_18841_09210	-0.3205	-0.39	0.59	0.3255	-0.1845	0.064	-0.07	-0.3045	-0.09065	-0.0125	0.0702	0.0795	-0.09855	-0.353
GS1_SS_18846_15364	0.00605	0.05938	-0.0227035	-0.01365	-0.1125	-0.186	-0.178	-0.269	-0.1915	-0.197	0.0841	0.02175	0.0775	0.0847
GS1_SS_18847_01946	-0.1178	-0.214	-0.0927	0.04685	-0.1345	0.0865	-0.03775	0.1457	0.046	0.1113	0.2	0.0885	-0.09165	0.0165
GS1_SS_18848_14639	0.809	0.654	0.5425	0.0415	-0.363	-0.306	-0.4115	-0.579	-0.427	0.1515	-0.426	0.146	-0.0086	-0.033
GS1_SS_18849_21332	-0.076	-0.1097	-0.2875	-0.2245	0.12035	0.0571	-0.020445	0.04735	0.0565	0.06245	0.0603	0.1503	-0.0034	-0.0367
GS1_SS_18852_03313	-0.152	-0.103	-0.019	-0.106	0.15112	0.1515	0.328	0.125	0.269	0.369	0.333	0.3272	0.0475	0.438
GS1_SS_18854_08475	0.0325	-0.15	0.2218	-0.002	-0.15325	-0.3434	0.0425	0.039	0.1895	0.07	-0.253	0.2358	0.087	-0.0403
GS1_SS_18856_00961	-1.91	-0.3415	1.675	2.09	1.2	-1.7	-4.205	-3.965	-4.055	-4.565	-4.23	-4.31	-3	-1.33
GS1_SS_18862_01914	0.1269	0.059	0.224	0.255	0.045	0.13	0.025	0.0975	0.142	0.07	-0.0696	-0.046	0.24395	-0.1275
GS1_SS_18864_11279	-0.00295	0.04095	0.003	-0.03385	-0.0605	-0.5525	-0.291	-0.29715	-0.179	-0.31	0.0304	-0.0155	0.11545	0.122
GS1_SS_18865_10717	-0.491	0.416	-0.158	-0.22885	-0.4295	0.0222	-0.06296	-0.3445	0.3961	0.40054	0.0398	0.503	-0.4645	0.144
GS1_SS_18868_08252	0.3615	0.3265	0.17935	0.093	-0.4435	-0.3495	-0.183	-0.3655	-0.09945	0.0535	-0.352	0.03449	0.2965	0.4195
GS1_SS_18871_00043	-0.11695	0.05005	0.06785	0.13265	0.01735	0.04305	0.024965	0.2	-0.034	0.0687	0.116	0.191	0.07465	-0.086
GS1_SS_18874_09175	0.2136	0.0655	0.2165	0.09965	0.0045	-0.1708	-0.11675	-0.0505	-0.198	-0.1122	0.0373	0.1095	-0.00385	0.19485
GS1_SS_18877_08708	-0.171245	-0.20165	-0.18235	-0.0989	0.222	0.153	-0.0833	-0.03625	-0.0515	-0.11745	0.306	-0.009	-0.13415	-0.151
GS1_SS_18878_21574	0.116705	0.036135	-0.118	0.1038	0.2225	0.2585	0.1345	0.11065	0.1675	0.265	0.322	0.00645	-0.08	-0.18785
GS1_SS_18884_21521	-0.374	-0.5315	-0.493	-0.5025	-0.331	0.2125	0.26835	0.4355	0.29245	0.07135	0.0788	-0.23185	-0.23975	-0.3895
GS1_SS_18886_17506	0.01525	0.00065	-0.145	0.0805	0.171	-0.507235	-0.318	0.1835	-0.0205	-0.3455	-0.159	-0.2605	-0.11245	-0.1563
GS1_SS_18890_03350	0.17675	0.1949	0.438	0.17005	-0.3595	-0.1042	-0.108	-0.2565	-0.09985	-0.061	0.163	0.2197	0.09159	-0.0665
GS1_SS_18897_11351	0.4295	0.427	0.4755	0.33335	-0.4905	-0.739	-0.537	-0.6785	-0.552	-0.417	-0.172	0.023	0.3395	0.3085
GS1_SS_18908_00319	-0.5238	-0.387465	0.7945	0.76	-0.5375	0.262	-0.4689	-0.0665	-0.2405	-0.4259	-0.0781	0.4375	-0.756	-0.2145
GS1_SS_18909_10682	0.0893	-0.08565	0.1694	-0.0475	-0.2735	-0.108	0.1106	-0.15185	0.131	0.1166	0.258	0.207	0.09285	0.0108
GS1_SS_18910_09411	-0.207	-0.2885	-0.3515	-0.00525	0.1331	0.1072	0.018	0.06075	0.221	0.0397	0.0754	0.088165	-0.0325	-0.0225
GS1_SS_18912_05375	0.31665	0.0935	0.799	-0.0155	-0.8075	-0.5205	-0.47845	-0.5095	-0.8585	-0.161	0.253	-0.1255	0.0455	0.1499
GS1_SS_18918_07511	-0.624	-0.683	-0.6675	-0.553	0.233	0.6235	0.4965	0.564	0.508	0.15645	-0.306	-0.2665	-0.2265	-0.4525
GS1_SS_18919_10287	0.17935	0.1845	0.215	0.10765	-0.13115	-0.023	0.0352	0.0796	0.03445	0.1062	-0.000174	0.15795	0.18325	0.1005
GS1_SS_18921_12375	-2.915	-2.68	-1.98	0.4715	1.805	1.67	-1.3275	-1.52	-1.965	-2.695	-3.04	-3.215	-3.425	-2.98
GS1_SS_18922_18909	-0.383	-0.6415	-0.396	0.0415	-0.1121	0.867	0.1695	0.546	-0.006	-0.146	-0.211	0.03805	-0.5005	-0.891
GS1_SS_18923_17003	-0.06991	-0.02315	0.0685	-0.01765	0.07765	0.1767	0.05817	-0.00855	0.169	0.12367	-0.0548	0.0014	-0.016655	-0.0874
GS1_SS_18924_08302	-0.08205	-0.10635	-0.0333	0.21135	-0.0035	0.233	0.0641	0.175	0.1315	-0.14085	-0.0757	-0.3025	-0.0262	-0.09575
GS1_SS_18925_13603	0.3465	0.2975	0.35	0.2855	-0.1825	-0.4275	-0.2485	-0.2585	-0.2715	-0.0814	-0.0421	0.0856	0.223	0.20035
GS1_SS_18926_10412	0.4615	0.4225	0.3845	0.06695	-0.747	-0.844	-0.532	-0.6495	-0.9065	-0.0675	0.165	0.3595	0.3265	0.2515
GS1_SS_18927_02895	-0.08745	-0.268	-0.07125	0.0451	0.262	0.3595	0.208	0.4225	0.1054	0.007	-0.26	-0.0555	-0.17365	0.02675
GS1_SS_18928_12947	0.19845	-0.061	0.562	0.3895	0.1918	0.5275	-0.0938	-0.56	-0.629	-0.2893	-0.266	-0.2575	0.16135	0.133
GS1_SS_18931_10879	0.066	0.399	0.0704	-0.0016	0.04105	0.1505	0.228	0.3365	0.24925	0.108	0.0634	0.436	0	-0.0655
GS1_SS_18932_07716	0.14785	0.0845	0.193	0.15665	0.204	-0.0312	-0.2235	-0.364	-0.2985	-0.2785	-0.129	0.022	0.044	0.038
GS1_SS_18934_16082	0.0615	0.05	0.141	-0.0821	-0.17891	-0.3	-0.212	-0.2565	-0.0675	-0.0914	0.167	0.0779	-0.05585	-0.1705
GS1_SS_18935_04298	0.342	0.349	0.1555	-0.003	0.357	-0.1459	-0.42565	-0.3035	-0.23	-0.44205	-0.117	0.19095	0.2474	0.3125
GS1_SS_18938_20926	0.1425	0.2695	0.3155	0.2237	-0.304	-0.439	-0.2945	-0.481	-0.307	-0.3645	-0.194	0.1537	0.1662	0.2235
GS1_SS_18941_10006	0.29465	0.081	0.916	0.067	-0.713	-0.5175	-0.1355	-0.1915	-0.228	0.155	-0.00724	0.3525	-0.034	-0.6675
GS1_SS_18943_03394	-0.1043	-0.0824	-0.1825	-0.1315	0.001695	0.075175	0.073625	0.0405	0.129	-0.132375	-0.099	-0.2175	-0.04704	-0.0268
GS1_SS_18946_12254	0.05965	0.01805	-0.0521	-0.22325	0.09685	0.0975	0.054	0.0551	0.1351	-0.0505	-0.0376	-0.1497	-0.153	-0.13925
GS1_SS_18947_06930	0.27	0.1085	0.205	0.0628	-0.137	0.12609	0.0627375	0.0017	0.00315	-0.0401125	-0.0264	0.04535	0.2065	0.2525
GS1_SS_18949_03741	-0.074	0.557	0.11735	-0.43074	-1.075	-0.068	-0.1875	-0.5335	-0.215	0.7725	-0.258	0.5785	-0.6245	-0.041
GS1_SS_18958_10213	-0.029	0.08025	0.17575	0.135	0.2114	-0.12305	0.0505	-0.2795	0.019	0.13975	0.324	0.241	-0.0485	-0.21
GS1_SS_18964_01910	0.18275	0.1465	0.02485	-0.0024	-0.17825	0.0645	0.11885	-0.01875	0.10745	0.1835	0.234	0.05025	0.1117	0.10875
GS1_SS_18965_07899	0.2685	0.25	-0.0165	0.014	0.012	-0.1617	-0.1116	0.059	0.1265	-0.112	0.335	0.3305	0.02935	0.08125
GS1_SS_18966_11406	0.247	0.18135	0.355	-0.0125	-0.03225	-0.1703	-0.0245	-0.12035	-0.1925	0.03275	0.0938	-0.0071	0.13515	0.004
GS1_SS_18967_08671	0.17895	0.2104	0.04	0.2685	-0.07625	0.15805	0.182	-0.02	-0.05785	0.279035	-0.143	0.0565	0.773	0.0605
GS1_SS_18969_01814	0.0541	0.09225	0.04765	0.238	0.3415	0.02565	-0.041	0.057	0.02235	-0.072	0.289	0.213	-0.080365	-0.2125
GS1_SS_18970_21585	0.0918	0.09765	0.20635	0.041	-0.16475	0.09595	0.03455	0.06505	0.11495	0.35205	0.158	0.1619	-0.06215	0.025
GS1_SS_18971_10319	-0.10235	-0.247	-0.278	0.078	0.2235	0.365	0.0705	0.4185	0.1725	-0.016	0.25	0.14355	-0.1809	-0.1455
GS1_SS_18980_08848	-0.23025	-0.219	-0.10075	0.17455	0.2915	0.3345	0.01	0	-0.15295	-0.05645	-0.161	-0.12215	-0.1298	-0.13035
GS1_SS_18981_10510	0.0345	-0.1025	0.01765	-0.0591	-0.040295	0.2261	0.077	0.037675	0.0985	-0.0059	0.275	0.1679375	0.024275	0.0363
GS1_SS_18982_10957	-0.266	-0.288	0.3	0.645	0.5735	0.5355	-0.32805	-0.1859	0.022	-0.30565	-0.184	-0.12625	-0.3945	-0.4435
GS1_SS_18983_08546	-0.1874	0.18635	0.4315	0.5995	0.0055	-0.0603	0.1245	-0.312	-0.04225	0.15005	0.354	0.2205	0.0841	0.29135
GS1_SS_18984_14109	-0.3305	-0.5015	0.07169	0.7655	0.8235	0.626	-0.043	0.05685	-0.14565	0.042	-0.0608	-0.3539	-0.2065	-0.1325
GS1_SS_18987_11954	0.00295	0.0305	0.04475	0.0225	-0.09605	0.0301	-0.0993	0.01695	-0.09225	0.0365	0.348	0.265	0.05335	0.126975
GS1_SS_18989_14539	-0.13215	-0.1131	-0.1995	-0.1231	0.01595	-0.01296	0.1185	0.1716	0.0460355	0.0995	0.172	0.0441	0.0325	-0.0302
GS1_SS_18992_11849	-0.1545	-0.3715	-0.18	-0.8255	-0.10845	0.1004	0.13922	0.09785	0.2275	0.1594	0.295	0.0855	-0.1638	-0.1735
GS1_SS_18994_01289	-0.2258	-0.2675	-0.1915	-0.5105	0.6225	0.4405	-0.0565	0.3355	0.226	-0.136	0.00406	-0.1045	-0.13205	-0.3935
GS1_SS_18995_02880	-0.0593	0.04995	0.0764	0.0458	-0.01606	-0.0815	0.3268	0.14225	-0.09375	0.245	0.0633	0.0075	-0.0195	0.113
GS1_SS_18998_08245	-0.0705	0.06345	0.10619	0.1365	0.284	0.2815	-0.1404	-0.2112	-0.2415	-0.214	-0.484	-0.0495	-0.1604	-0.19265
GS1_SS_18999_15115	0.177	0.11215	0.06176	0.12205	-0.0085	0.11615	0.0333	0.0739	0.2325	-0.0812	0.118	0.019	-0.0473	0.023
GS1_SS_19000_19386	0.2115	0.2335	0.0005	-0.021	-0.1424	-0.1705	-0.21245	-0.18165	0.04685	0.023	0.462	0.11155	0.1988	-0.0475
GS1_SS_19002_13937	-0.0631	-0.02715	-0.213	-0.12548	-0.0195	0.07045	0.11355	0.151	0.318	-0.209	-0.0532	-0.0445	-0.0815	-0.18555
GS1_SS_19004_17842	0.261	0.1429	0.18656	-0.0495	-0.005	-0.138	-0.181	-0.1347	-0.09235	0.0485	0.22	0.1418	0.1514	0.07255
GS1_SS_19005_00544	-0.17925	-0.1472	-0.397	-0.1855	-0.023945	0.388	0.297	0.348	0.3465	0.2395	0.142	0.1315	-0.01495	-0.031905
GS1_SS_19006_01450	-0.07885	0.2875	0.0885	-0.0315	0.1126	-0.41045	0.2655	0.19365	0.11885	-0.105	0.00721	-0.1869	0.2765	0.0555
GS1_SS_19010_09505	-0.12075	-0.147	-0.16055	-0.142475	-0.0631	-0.066623	0.0804	-0.0726	-0.109	-0.0305	0.119	0.0665	-0.0596	-0.041855
GS1_SS_19012_09152	-0.103	-0.377	-0.0897	-0.2915	-0.55	-0.08955	0.2385	0.76	0.4795	0.4665	0.184	-0.02585	-0.034	-0.1374
GS1_SS_19013_08203	0.2615	0.0235	-0.1718	0.074	-0.117	-0.16315	0.0315	0.282	0.252	-0.009	0.77	0.377	0.18145	-0.106
GS1_SS_19016_04438	0.0199	0.06988	0.0528	0.237	0.224	-0.1639	-0.0763	-0.0514	-0.03065	-0.1868	-0.121	-0.04165	0.0321	0.1162
GS1_SS_19024_04406	0.3385	0.03485	0.2035	-0.118	0.01885	0.0554	-0.0896	-0.18425	-0.1078	-0.1215	-0.00427	0.07555	0.07975	0.01215
GS1_SS_19026_10011	-0.626	-0.2525	-0.12255	0.0105	-0.0843	0.25545	-0.1277	0.1321	0.072	-0.04	-0.111	-0.02155	-0.1555	-0.282
GS1_SS_19029_20491	0.1123	-0.05155	-0.1515	-0.1295	0.012845	0.157	0.0412	0.1585	0.12015	0.1325	0.0902	0.019605	-0.03815	-0.06715
GS1_SS_19038_21581	-0.2505	-0.0925	0.0755	-0.1464	0.1975	0.0962	0.246	0.111	0.05645	0.1905	0.248	0.119	0.076	0.2375
GS1_SS_19040_03300	0.09215	-0.0942	-0.2237	-0.0215	0.4615	-0.0453	0.14075	0.19437	0.1925	-0.03675	-0.141	-0.06985	-0.037	-0.0045
GS1_SS_19041_11366	-0.07445	-0.0045	0.1315	0.0556	0.288	0.4945	0.1584	0.2267	0.12105	0.1489	-0.00521	0.08595	-0.15555	-0.369
GS1_SS_19042_12731	-0.11725	-0.08475	-0.1545	0.1094	0.2185	0.186	0.0949	0.04249	0.0036	-0.0906	0.00431	-0.11965	0.02645	-0.0008
GS1_SS_19044_12970	-0.0985	0.07115	-0.14108	-0.2678	0.1111	-0.208	-0.07235	0.1134	0.1025	-0.14105	0.21	0.2172	-0.012	0.08905
GS1_SS_19048_09907	-0.3555	-0.3725	-0.42	0.422	0.9105	0.564	-0.145	-0.1705	-0.4805	-0.5725	-0.528	-0.486	-0.4255	-0.4005
GS1_SS_19050_09946	0.2435	0.159	-0.188	-0.034	0.02055	-0.194	-0.059	0.448	0.2185	0.0035	0.634	-0.03955	-0.1744	-0.0795
GS1_SS_19053_03415	0.2075	0.219	0.185	0.1263	-0.27	-0.2605	-0.189648	-0.057	0	0.147352	0.562	0.4165	0.1728	0.2455
GS1_SS_19054_21417	-0.25585	-0.5005	-0.5255	-0.3475	-0.4885	0.273	0.2665	0.699	0.493	0.4305	0.386	0.1199	-0.351	-0.478
GS1_SS_19055_06565	0.02975	0.274	-0.15205	-0.0919	0.1236	-0.2535	-0.421	-0.3105	-0.222	-0.7905	-0.353	0.163	-0.34465	-0.4073
GS1_SS_19056_13708	-0.0178	-0.16845	-0.279	-0.259	-0.0553	-0.294	0.14885	0.179	0.0493	0.2135	-0.0224	-0.0276	-0.10155	-0.17435
GS1_SS_19057_00255	0.1356	0.10935	0.10145	-0.0165	-0.221	0.026055	0.004	-0.1745	-0.11185	-0.015	-0.148	0.0879	0.1043	0.0915
GS1_SS_19061_20630	0.006	0.1363	-0.08655	-0.1049	-0.341	-0.215	0.0005	-0.00815	0.1275	0.154765	-0.14	-0.093	-0.0123	0.049
GS1_SS_19062_20684	0.1191	0.311	0.06701	0.0055	-0.2555	-0.365	-0.12345	0.202	0.1675	0.23255	0.279	0.18285	0.1716	0.24667
GS1_SS_19063_10227	-0.0415	0.0305	-0.0922	0.0725	-0.0175	-0.0065	0.016	0.04	-0.06975	-0.1393	0.194	-0.0997	0.017	0.0811
GS1_SS_19066_09468	0.0692	0.1655	0.0115	-0.01325	-0.19	-0.3765	-0.19625	-0.2245	-0.0021	-0.05005	0.11	-0.079	0.0315	-0.0365
GS1_SS_19067_00458	-0.323	-0.3525	-0.388	-0.19475	0.207	0.3415	0.1798	0.438	0.038115	0.1108	-0.421	-0.2685	-0.1515	-0.13655
GS1_SS_19068_18214	0.4055	0.34	0.192	0.331	-0.0425	-0.2385	-0.12395	-0.04525	-0.0655	0.08755	0.274	0.1379	0.207	0.1895
GS1_SS_19077_18643	0.1429	0.3325	0.2875	0.1875	0.2495	0.165	0.0485	0.3025	0.0282	-0.0549	0.0533	0.256	-0.08515	-0.154
GS1_SS_19079_04053	0.08055	0.13049	0.2535	-0.0569	0.018145	-0.3755	-0.26615	-0.1745	-0.13985	-0.507	0.199	-0.2185	-0.0775	-0.02785
GS1_SS_19083_19030	-0.115	-0.2495	-0.315	0.05	0.461	-0.57	-0.5045	0.12	-0.155	-0.6495	-1.55	-0.025	0.4555	0.2275
GS1_SS_19086_08088	0.266	0.2534	0.58	0.356	-0.1279	-0.0575	0.0415	-0.14835	-0.0375	-0.08275	0.215	0.1015	0.301	0.257
GS1_SS_19087_13330	-0.231	-0.1753	-0.0615	0.1655	0.319	0.587	-0.0125	-0.018	0.0839345	0.0045	-0.0232	-0.386	-0.081	0.06725
GS1_SS_19088_21591	0.071	-0.1265	0.05515	-0.04165	-0.214	-0.095565	0.055	-0.0038	0.12765	0.1895	0.0722	0.00465	0.0595	-0.0012
GS1_SS_19089_17556	0.205	0.11525	-0.03402	-0.2035	-0.19365	-0.2475	-0.04772	-0.117	0.094	-0.152	0.406	0.04385	-0.06845	-0.05385
GS1_SS_19090_13564	-0.249	-0.13315	-0.2775	0.02535	0.017	0.2315	0.1765	0.07155	0.1054	0.046	-0.405	-0.19195	-0.03565	0.05645
GS1_SS_19093_15248	0.007	0.17645	0.648	0.1755	-0.216	0.0417	-0.3775	-0.5525	-0.453	-0.316	0.155	0.0495	-0.18295	-0.157
GS1_SS_19095_07571	0.3525	0.133855	0.20575	0.1735	0.43225	0.071	-0.3875	-0.4121	-0.5685	-0.001	-0.535	0.0387	-0.0095	-0.0465
GS1_SS_19097_09149	-0.0846	-0.1777	-0.337	-0.2465	-0.0767	-0.0347	0.08375	0.145345	0.15595	0.00095	0.00824	-0.0083	-0.0075	-0.0205
GS1_SS_19100_20444	-0.11095	-0.2535	-0.03815	0.1825	0.4305	0.5665	-0.023	-0.0769	-0.22785	-0.2845	-0.177	-0.047075	-0.0403	-0.03275
GS1_SS_19105_00261	-0.0205	0.18	0.186	0.4135	0.398	0.28295	-0.361	-0.3685	-0.5015	-0.4115	-0.267	-0.0135	-0.003	0.1029
GS1_SS_19109_01089	-0.3495	-0.326	-0.0399	0.53	0.8875	-0.08675	-0.26055	-0.756	-0.402	0.0004	-0.21	-0.04	-0.116	-0.229
GS1_SS_19111_18223	0.26125	0.30325	0.2	0.02345	0.06645	-0.0838	-0.0639	0.1338	0.259	-0.0155	0.142	0.283	0.15295	0.1456
GS1_SS_19112_08771	0.298	0.116	0.13455	-0.23635	0.0048	0.152	-0.084385	-0.2795	-0.13825	0.179115	-0.267	0.1375	0.210485	-0.06255
GS1_SS_19113_02915	-0.13495	0.18365	-0.262	0.1806	0.0345	0.2645	-0.207	-0.228	0.05935	0.1175	-0.551	-0.03065	0.4015	0.039
GS1_SS_19114_09329	-0.058	-0.0335	0.293	-0.1765	0.20355	0.15299	-0.00175	0.0475	-0.035	-0.016	-0.154	0.08365	-0.05485	0.0795
GS1_SS_19116_05550	0.021	0.1039	0.15747	0.1554	-0.08191	0.0245	-0.04895	-0.0756	0.071	-0.0804	0.306	0.096105	0.2175	0.2491
GS1_SS_19118_04022	0.0938	0.0908	0.1265	0.024	-0.0852	-0.0971	0.1975	0.2545	0.4065	0.1905	0.0465	-0.08195	0.0698	0.1203
GS1_SS_19122_12983	0.309	0.1592	0.356	0.1696	0.274505	0.053165	0.157	0.0181	0.01517	0.177	-0.08	0.4135	0.6395	0.10235
GS1_SS_19126_12972	-0.06745	-0.083415	-0.08005	-0.0931	-0.03115	-0.097185	-0.015785	0.0306	0.11105	-0.0839	0.04	-0.1555	-0.06835	-0.071785
GS1_SS_19127_04261	-0.8695	-0.8795	-1.019	-0.567	0.8565	0.8625	0.305	0.21645	0.13885	-0.2	-0.359	-0.4345	-0.586	-0.5715
GS1_SS_19134_15014	-0.12905	-0.2555	-0.1472	0.0305	0.203	0.2965	0.229	0.2925	0.1893	0.1455	0.157	-0.06095	-0.1284	-0.0282
GS1_SS_19135_16206	0.22505	0.19	0.076417	-0.1174	-0.1065	-0.335	-0.292	-0.2097	-0.1398	-0.214905	0.00048	0.0034505	0.03555	0.048
GS1_SS_19137_15800	-0.2088755	-0.02765	0.289	-0.007	-0.0265	0.1175	0.0015	-0.379	-0.0273	0.04815	0.0605	0.029	-0.1038	-0.1388
GS1_SS_19138_11890	-0.363	-0.2595	0	-0.2667	-0.0105	-0.3126	-0.32	-0.301	-0.277	-0.1905	-0.715	-0.141	-0.30805	-0.235
GS1_SS_19140_18142	-0.3275	-0.4095	-0.2465	-0.06435	-0.14965	0.25845	0.24935	0.0065	0.3185	0.147	0.328	-0.22	-0.2294	-0.01945
GS1_SS_19142_10938	-0.56075	0.5535	0.3685	0.2084	-0.395	-0.304	0.123025	0.488	0.2685	0.075	-0.0789	0.1635	0.221	0.178
GS1_SS_19147_05948	0.224	0.2865	0.1355	-0.07165	-0.1032	-0.2755	-0.21925	-0.0981	-0.06148	0.02223	0.0453	0.28415	0.2115	0.295
GS1_SS_19149_17941	0.09965	-0.017595	-0.0326	-0.177	-0.1212	-0.0055	0.0778	0.1776	0.1728	0.1725	0.0917	0.0996	-0.0105	0.08985
GS1_SS_19152_17326	0.1915	0.413	0.3645	-0.077288	0.0275	0.078	-0.167	-0.3845	-0.2745	-0.1785	-0.368	-0.1595	0.02725	-0.04545
GS1_SS_19155_12079	0.083	0.17025	-0.052	-0.0244	-0.1155	-0.2686	0.0508	0.1815	0.08275	0.0804	0.0658	0.0864	-0.01405	0.00385
GS1_SS_19156_06707	-0.242	0.2185	0.01285	-0.1226	0.00045	-0.2875	0.224	-0.039	0.15715	0.433	0.0319	0.0496	0.4325	0.186085
GS1_SS_19159_11906	0.0163	-0.115	-0.124	-0.12225	0.0849	0.0978	0.1471	0.1013	0.044405	0.0398	-0.107	-0.07675	-0.025045	-0.04515
GS1_SS_19166_15507	0.13075	0.4525	0.09096	0.1289	-0.1235	-0.10905	-0.129	-0.252	-0.2035	-0.3425	-0.0493	-0.0275	0.1266	0.1465
GS1_SS_19167_18923	-0.202	0.0275	0.1781	-0.024	0.3665	0.16785	0.237	0.0255	0.1284	-0.05996	0.435	0.2009	0.133	0.3165
GS1_SS_19169_14755	0.20855	0.313	0.0423	-0.01665	-0.262	-0.405	-0.1575	-0.10685	-0.13905	0.0939	0.194	0	0.14125	0.1535
GS1_SS_19170_17203	-0.2885	-0.165	0.08245	-0.283	-0.268	0.15005	0.2073	0.12495	0.17825	0.2395	0.144	0.1698	0.1918	-0.023
